elec_date,county,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes,race_county_owner
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,38,38,10,"AVERY FRIX",REP,12,31,604,647,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,38,38,11,"DUSTIN ROBERTS",REP,1,12,132,145,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,38,38,12,"CLINT JOHNSON",REP,0,2,66,68,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,38,38,13,"RHONDA HOPKINS",REP,2,6,62,70,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,38,38,14,"MARTY QUINN",REP,0,5,123,128,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11055,"FOR STATE REPRESENTATIVE DISTRICT 15",REP,2,2,1,"ANGIE BRINLEE",REP,2,5,119,126,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11055,"FOR STATE REPRESENTATIVE DISTRICT 15",REP,2,2,2,"RANDY RANDLEMAN",REP,7,1,206,214,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11058,"FOR STATE REPRESENTATIVE DISTRICT 18",REP,10,10,1,"DAVID SMITH",REP,9,44,569,622,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11058,"FOR STATE REPRESENTATIVE DISTRICT 18",REP,10,10,2,"ANDY BACA",REP,8,23,276,307,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11159,"FOR DISTRICT ATTORNEY DISTRICT 18",REP,38,38,1,"CHUCK SULLIVAN",REP,49,158,1883,2090,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11159,"FOR DISTRICT ATTORNEY DISTRICT 18",REP,38,38,2,"MATTHEW SHEETS",REP,14,98,1731,1843,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11460,"FOR COUNTY COMMISSIONER DISTRICT NO. 3",REP,13,13,1,"ROSS SELMAN",REP,4,53,592,649,PITTSBURG
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11460,"FOR COUNTY COMMISSIONER DISTRICT NO. 3",REP,13,13,2,"TRENT MYERS",REP,7,28,290,325,PITTSBURG
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11460,"FOR COUNTY COMMISSIONER DISTRICT NO. 3",REP,13,13,3,"GLEN PADGETT SR",REP,9,18,225,252,PITTSBURG
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",11460,"FOR COUNTY COMMISSIONER DISTRICT NO. 3",REP,13,13,4,"LOGAN SANDERS",REP,2,23,241,266,PITTSBURG
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13001,"FOR GOVERNOR",DEM,38,38,1,"CONNIE JOHNSON",DEM,16,42,774,832,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13001,"FOR GOVERNOR",DEM,38,38,2,"JOY HOFMEISTER",DEM,30,68,1154,1252,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,38,38,1,"JASON BOLLINGER",DEM,10,21,300,331,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,38,38,2,"BRANDON WADE",DEM,7,16,307,330,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,38,38,3,"MADISON HORN",DEM,12,27,499,538,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,38,38,4,"ARYA AZMA",DEM,3,0,98,101,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,38,38,5,"JO GLENN",DEM,6,18,230,254,,
6/28/2022,"PITTSBURG","PITTSBURG COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,38,38,6,"DENNIS L. BAKER",DEM,7,26,442,475,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11001,"FOR GOVERNOR",REP,20,20,1,"MOIRA McCABE",REP,1,10,87,98,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11001,"FOR GOVERNOR",REP,20,20,2,"JOEL KINTSEL",REP,10,50,531,591,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11001,"FOR GOVERNOR",REP,20,20,3,"KEVIN STITT",REP,37,127,1397,1561,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11001,"FOR GOVERNOR",REP,20,20,4,"MARK SHERWOOD",REP,10,32,426,468,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,20,20,1,"STEVEN W. McQUILLEN",REP,10,57,507,574,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,20,20,2,"CINDY BYRD",REP,48,160,1904,2112,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11004,"FOR ATTORNEY GENERAL",REP,20,20,1,"GENTNER F. DRUMMOND",REP,35,166,1439,1640,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11004,"FOR ATTORNEY GENERAL",REP,20,20,2,"JOHN M. O'CONNOR",REP,21,51,966,1038,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11005,"FOR STATE TREASURER",REP,20,20,1,"DAVID B. HOOTEN",REP,11,37,424,472,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11005,"FOR STATE TREASURER",REP,20,20,2,"CLARK JOLLEY",REP,27,95,851,973,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11005,"FOR STATE TREASURER",REP,20,20,3,"TODD RUSS",REP,17,81,1027,1125,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,20,20,1,"JOHN COX",REP,20,47,624,691,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,20,20,2,"WILLIAM E. CROZIER",REP,3,2,73,78,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,20,20,3,"APRIL GRACE",REP,16,65,653,734,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,20,20,4,"RYAN WALTERS",REP,16,99,1010,1125,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,20,20,1,"KEITH SWINTON",REP,9,23,355,387,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,20,20,2,"SEAN ROBERTS",REP,23,61,935,1019,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,20,20,3,"LESLIE KATHRYN OSBORN",REP,25,126,1026,1177,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,20,20,1,"HAROLD D SPRADLING",REP,3,8,196,207,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,20,20,2,"JUSTIN HORNBACK",REP,4,20,295,319,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,20,20,3,"TODD THOMSEN",REP,34,108,1319,1461,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,20,20,4,"KIM DAVID",REP,15,76,541,632,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11010,"FOR UNITED STATES SENATOR",REP,20,20,1,"JACKSON LAHMEYER",REP,11,39,525,575,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11010,"FOR UNITED STATES SENATOR",REP,20,20,2,"JAMES LANKFORD",REP,40,163,1733,1936,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11010,"FOR UNITED STATES SENATOR",REP,20,20,3,"JOAN FARR",REP,9,18,171,198,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,1,"LUKE HOLLAND",REP,7,17,198,222,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,2,"MARKWAYNE MULLIN",REP,22,103,1062,1187,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,3,"JOHN F. TOMPKINS",REP,0,1,32,33,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,4,"SCOTT PRUITT",REP,2,13,137,152,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,5,"T.W. SHANNON",REP,13,48,551,612,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,6,"ADAM HOLLEY",REP,1,2,15,18,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,7,"RANDY J GRELLNER",REP,0,3,65,68,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,8,"ALEX GRAY",REP,0,1,40,41,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,9,"PAUL ROYSE",REP,1,1,18,20,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,10,"LAURA MORENO",REP,2,3,40,45,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,11,"NATHAN DAHM",REP,8,16,183,207,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,12,"JESSICA JEAN GARRISON",REP,2,5,55,62,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,20,20,13,"MICHAEL COIBION",REP,0,2,14,16,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11015,"FOR UNITED STATES REPRESENTATIVE DISTRICT 04",REP,20,20,1,"FRANK W BLACKE",REP,2,9,78,89,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11015,"FOR UNITED STATES REPRESENTATIVE DISTRICT 04",REP,20,20,2,"JAMES TAYLOR",REP,12,37,550,599,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11015,"FOR UNITED STATES REPRESENTATIVE DISTRICT 04",REP,20,20,3,"TOM COLE",REP,46,172,1789,2007,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11461,"FOR COUNTY COMMISSIONER DISTRICT NO. 3",REP,7,7,1,"ROWDY HILL",REP,8,25,347,380,PONTOTOC
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",11461,"FOR COUNTY COMMISSIONER DISTRICT NO. 3",REP,7,7,2,"VICTOR BOLEN",REP,13,42,461,516,PONTOTOC
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13001,"FOR GOVERNOR",DEM,20,20,1,"CONNIE JOHNSON",DEM,19,39,516,574,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13001,"FOR GOVERNOR",DEM,20,20,2,"JOY HOFMEISTER",DEM,55,74,770,899,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,20,20,1,"JASON BOLLINGER",DEM,10,12,161,183,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,20,20,2,"BRANDON WADE",DEM,9,22,169,200,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,20,20,3,"MADISON HORN",DEM,26,43,462,531,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,20,20,4,"ARYA AZMA",DEM,1,7,83,91,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,20,20,5,"JO GLENN",DEM,9,11,145,165,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,20,20,6,"DENNIS L. BAKER",DEM,16,15,228,259,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",30004,"PROPOSITION",,20,20,1,"FOR THE PROPOSITION - YES",,72,165,1850,2087,,
6/28/2022,"PONTOTOC","PONTOTOC COUNTY",30004,"PROPOSITION",,20,20,2,"AGAINST THE PROPOSITION - NO",,65,163,1917,2145,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11001,"FOR GOVERNOR",REP,31,31,1,"MOIRA McCABE",REP,18,10,224,252,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11001,"FOR GOVERNOR",REP,31,31,2,"JOEL KINTSEL",REP,82,106,1183,1371,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11001,"FOR GOVERNOR",REP,31,31,3,"KEVIN STITT",REP,284,311,4224,4819,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11001,"FOR GOVERNOR",REP,31,31,4,"MARK SHERWOOD",REP,56,54,731,841,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,31,31,1,"STEVEN W. McQUILLEN",REP,146,166,2027,2339,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,31,31,2,"CINDY BYRD",REP,278,310,4169,4757,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11004,"FOR ATTORNEY GENERAL",REP,31,31,1,"GENTNER F. DRUMMOND",REP,270,254,3085,3609,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11004,"FOR ATTORNEY GENERAL",REP,31,31,2,"JOHN M. O'CONNOR",REP,167,226,3183,3576,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11005,"FOR STATE TREASURER",REP,31,31,1,"DAVID B. HOOTEN",REP,68,80,1106,1254,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11005,"FOR STATE TREASURER",REP,31,31,2,"CLARK JOLLEY",REP,200,173,2470,2843,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11005,"FOR STATE TREASURER",REP,31,31,3,"TODD RUSS",REP,148,211,2476,2835,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,31,31,1,"JOHN COX",REP,103,111,1422,1636,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,31,31,2,"WILLIAM E. CROZIER",REP,25,13,260,298,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,31,31,3,"APRIL GRACE",REP,158,200,1862,2220,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,31,31,4,"RYAN WALTERS",REP,137,152,2621,2910,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,31,31,1,"KEITH SWINTON",REP,72,58,844,974,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,31,31,2,"SEAN ROBERTS",REP,133,127,2258,2518,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,31,31,3,"LESLIE KATHRYN OSBORN",REP,210,279,2886,3375,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,31,31,1,"HAROLD D SPRADLING",REP,58,53,787,898,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,31,31,2,"JUSTIN HORNBACK",REP,92,70,1325,1487,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,31,31,3,"TODD THOMSEN",REP,86,112,1401,1599,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,31,31,4,"KIM DAVID",REP,160,224,2370,2754,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11010,"FOR UNITED STATES SENATOR",REP,31,31,1,"JACKSON LAHMEYER",REP,68,82,1701,1851,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11010,"FOR UNITED STATES SENATOR",REP,31,31,2,"JAMES LANKFORD",REP,349,368,4313,5030,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11010,"FOR UNITED STATES SENATOR",REP,31,31,3,"JOAN FARR",REP,23,31,329,383,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,1,"LUKE HOLLAND",REP,97,63,907,1067,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,2,"MARKWAYNE MULLIN",REP,164,180,2445,2789,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,3,"JOHN F. TOMPKINS",REP,2,4,48,54,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,4,"SCOTT PRUITT",REP,31,35,383,449,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,5,"T.W. SHANNON",REP,78,109,1291,1478,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,6,"ADAM HOLLEY",REP,4,4,42,50,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,7,"RANDY J GRELLNER",REP,7,16,202,225,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,8,"ALEX GRAY",REP,8,5,60,73,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,9,"PAUL ROYSE",REP,1,0,19,20,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,10,"LAURA MORENO",REP,7,12,137,156,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,11,"NATHAN DAHM",REP,29,42,636,707,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,12,"JESSICA JEAN GARRISON",REP,12,9,124,145,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,31,31,13,"MICHAEL COIBION",REP,1,2,27,30,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11016,"FOR UNITED STATES REPRESENTATIVE DISTRICT 05",REP,31,31,1,"SUBRINA BANKS",REP,134,148,2206,2488,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11016,"FOR UNITED STATES REPRESENTATIVE DISTRICT 05",REP,31,31,2,"STEPHANIE BICE",REP,298,329,4037,4664,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11030,"FOR STATE SENATOR DISTRICT 28",REP,8,8,1,"JEFF McCOMMAS",REP,7,8,268,283,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11030,"FOR STATE SENATOR DISTRICT 28",REP,8,8,2,"JAMEY MULLIN",REP,8,5,231,244,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11030,"FOR STATE SENATOR DISTRICT 28",REP,8,8,3,"GRANT GREEN",REP,14,9,376,399,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11030,"FOR STATE SENATOR DISTRICT 28",REP,8,8,4,"ROBERT W. TRIMBLE",REP,9,4,142,155,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11164,"FOR DISTRICT ATTORNEY DISTRICT 23",REP,31,31,1,"TANYA ROLAND",REP,106,107,1299,1512,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11164,"FOR DISTRICT ATTORNEY DISTRICT 23",REP,31,31,2,"DAVID HAMMER",REP,237,297,3833,4367,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",11164,"FOR DISTRICT ATTORNEY DISTRICT 23",REP,31,31,3,"ALLAN GRUBB",REP,82,73,1072,1227,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13001,"FOR GOVERNOR",DEM,31,31,1,"CONNIE JOHNSON",DEM,140,50,799,989,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13001,"FOR GOVERNOR",DEM,31,31,2,"JOY HOFMEISTER",DEM,329,116,1358,1803,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,31,31,1,"JASON BOLLINGER",DEM,52,34,319,405,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,31,31,2,"BRANDON WADE",DEM,49,21,347,417,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,31,31,3,"MADISON HORN",DEM,211,66,821,1098,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,31,31,4,"ARYA AZMA",DEM,13,9,128,150,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,31,31,5,"JO GLENN",DEM,66,15,243,324,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,31,31,6,"DENNIS L. BAKER",DEM,60,15,235,310,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13030,"FOR STATE SENATOR DISTRICT 28",DEM,8,8,1,"TONY BOODIE WILSON",DEM,12,1,96,109,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",13030,"FOR STATE SENATOR DISTRICT 28",DEM,8,8,2,"KAREN RACKLEY",DEM,33,6,167,206,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",19067,"FOR DISTRICT JUDGE DISTRICT 23, OFFICE 1",,31,31,1,"JOE DOBRY",,286,209,3044,3539,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",19067,"FOR DISTRICT JUDGE DISTRICT 23, OFFICE 1",,31,31,2,"TRACI L SODERSTROM",,470,347,3940,4757,,
6/28/2022,"POTTAWATOMIE","POTTAWATOMIE COUNTY",19067,"FOR DISTRICT JUDGE DISTRICT 23, OFFICE 1",,31,31,3,"CHAD MOODY",,119,69,1294,1482,,
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46301,"FOR WARD ONE COMMISSIONER  CITY OF SHAWNEE",,15,15,1,"ROB MORRIS",,152,120,1317,1589,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46301,"FOR WARD ONE COMMISSIONER  CITY OF SHAWNEE",,15,15,2,"DANIEL J. MATTHEWS",,242,206,1771,2219,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46302,"FOR WARD FIVE COMMISSIONER  CITY OF SHAWNEE",,15,15,1,"MARK SEHORN",,284,204,1918,2406,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46302,"FOR WARD FIVE COMMISSIONER  CITY OF SHAWNEE",,15,15,2,"JOEY WARD",,112,124,1198,1434,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46303,"FOR WARD SIX COMMISSIONER  CITY OF SHAWNEE",,15,15,1,"EDWINA BUTLER-WOLFE",,103,57,608,768,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46303,"FOR WARD SIX COMMISSIONER  CITY OF SHAWNEE",,15,15,2,"LAUREN RICHTER",,163,134,1184,1481,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46303,"FOR WARD SIX COMMISSIONER  CITY OF SHAWNEE",,15,15,3,"ALAN ROGERS",,122,136,1277,1535,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46304,"FOR WARD TWO COMMISSIONER (UNEXPIRED TERM)  CITY OF SHAWNEE",,15,15,1,"AMY CAMARATA",,146,139,1360,1645,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","CITY OF SHAWNEE",46304,"FOR WARD TWO COMMISSIONER (UNEXPIRED TERM)  CITY OF SHAWNEE",,15,15,2,"CAMI ENGLES",,247,194,1737,2178,POTTAWATOMIE
6/28/2022,"POTTAWATOMIE","TOWN OF EARLSBORO",46305,"PROPOSITION  TOWN OF EARLSBORO",,3,3,1,"FOR THE PROPOSITION - YES",,3,0,55,58,,
6/28/2022,"POTTAWATOMIE","TOWN OF EARLSBORO",46305,"PROPOSITION  TOWN OF EARLSBORO",,3,3,2,"AGAINST THE PROPOSITION - NO",,0,0,42,42,,
6/28/2022,"PUSHMATAHA","PUSHMATAHA COUNTY",11001,"FOR GOVERNOR",REP,12,12,1,"MOIRA McCABE",REP,0,2,41,43,,
